,date,user,activity,timestamp,x-axis,y-axis,z-axis
31087,1970-01-01 05:25:22.000,12,Downstairs,19522061532000.0,0.08,8.35,4.48
31088,1970-01-01 05:25:22.500,12,Downstairs,19522501504000.0,2.26,3.64,1.12
31089,1970-01-01 05:25:23.000,12,Downstairs,19523031594000.0,-1.08,0.34,1.27
31090,1970-01-01 05:25:23.500,12,Downstairs,19523561349000.0,-0.76,3.83,4.33
31091,1970-01-01 05:25:24.000,12,Downstairs,19524061654000.0,1.14,-1.33,-0.89
31092,1970-01-01 05:25:24.500,12,Downstairs,19524510232000.0,-3.41,2.34,-1.54
31093,1970-01-01 05:25:25.000,12,Downstairs,19525061623000.0,-1.14,-1.53,-0.84
31094,1970-01-01 05:25:25.500,12,Downstairs,19525581307000.0,-3.64,8.81,4.02
31095,1970-01-01 05:25:26.000,12,Downstairs,19526061532000.0,-0.5,7.25,-0.65
31096,1970-01-01 05:25:26.500,12,Downstairs,19526501504000.0,-1.23,9.51,0.46
31097,1970-01-01 05:25:27.000,12,Downstairs,19527031472000.0,-0.46,5.33,-2.56
31098,1970-01-01 05:25:27.500,12,Downstairs,19527511544000.0,-4.86,9.7,1.61
31099,1970-01-01 05:25:28.000,12,Downstairs,19528031625000.0,-3.87,7.21,7.93
31100,1970-01-01 05:25:28.500,12,Downstairs,19528511605000.0,0.91,2.53,8.58
31102,1970-01-01 05:25:29.500,12,Downstairs,19529561471000.0,-1.8,2.87,6.17
31103,1970-01-01 05:25:30.000,12,Downstairs,19530001504000.0,-0.5,4.21,-0.42
31104,1970-01-01 05:25:30.500,12,Downstairs,19530501443000.0,-2.98,8.24,-1.5
31105,1970-01-01 05:25:31.000,12,Downstairs,19531001656000.0,2.3,10.99,2.22
31106,1970-01-01 05:25:31.500,12,Downstairs,19531561501000.0,-13.06,10.0,2.75
31107,1970-01-01 05:25:32.000,12,Downstairs,19532001992000.0,-6.89,15.24,5.75
31108,1970-01-01 05:25:32.500,12,Downstairs,19532641335000.0,6.51,16.13,4.06
31109,1970-01-01 05:25:33.000,12,Downstairs,19533011452000.0,-5.24,10.5,7.63
31110,1970-01-01 05:25:33.500,12,Downstairs,19533531503000.0,-0.8,4.9,4.82
31111,1970-01-01 05:25:34.000,12,Downstairs,19534011575000.0,3.06,-1.61,-1.12
31112,1970-01-01 05:25:34.500,12,Downstairs,19534534737000.0,-2.98,1.8,0.61
31113,1970-01-01 05:25:35.000,12,Downstairs,19535013192000.0,-1.54,7.12,-0.72
31114,1970-01-01 05:25:35.500,12,Downstairs,19535531594000.0,-1.08,5.22,0.19
31115,1970-01-01 05:25:36.000,12,Downstairs,19536011422000.0,0.38,6.4,-7.63
31116,1970-01-01 05:25:36.500,12,Downstairs,19536531625000.0,1.08,17.24,11.84
31117,1970-01-01 05:25:37.000,12,Downstairs,19537029671000.0,-7.46,0.84,11.3
31118,1970-01-01 05:25:37.500,12,Downstairs,19537531533000.0,-2.45,5.52,0.42
31119,1970-01-01 05:25:38.000,12,Downstairs,19538011575000.0,-2.15,4.99,1.42
31120,1970-01-01 05:25:38.500,12,Downstairs,19538511819000.0,2.34,19.04,4.99
31121,1970-01-01 05:25:39.000,12,Downstairs,19539031686000.0,6.51,19.57,8.16
31134,1970-01-01 06:13:31.500,31,Walking,22411812721000.0,-2.49,10.73,-0.31
31135,1970-01-01 06:13:32.000,31,Walking,22412011452000.0,0.0,6.02,0.27
31136,1970-01-01 06:13:32.500,31,Walking,22412531319000.0,0.38,7.5,-0.93
31137,1970-01-01 06:13:33.000,31,Walking,22413011452000.0,-1.61,5.41,-0.65
31138,1970-01-01 06:13:33.500,31,Walking,22413531471000.0,-0.31,8.96,-0.11
31139,1970-01-01 06:13:34.000,31,Walking,22414011574000.0,0.23,11.56,-2.76
31140,1970-01-01 06:13:34.500,31,Walking,22414531593000.0,-7.89,16.13,2.75
31141,1970-01-01 06:13:35.000,31,Walking,22415011452000.0,3.36,13.53,0.69
31142,1970-01-01 06:13:35.500,31,Walking,22415531502000.0,4.67,15.66,3.15
31143,1970-01-01 06:13:36.000,31,Walking,22416011452000.0,-1.69,9.66,-1.04
31144,1970-01-01 06:13:36.500,31,Walking,22416531502000.0,-3.26,3.57,-1.08
31145,1970-01-01 06:13:37.000,31,Walking,22417011604000.0,-0.61,7.31,-0.11
31146,1970-01-01 06:13:37.500,31,Walking,22417531471000.0,-2.11,4.94,0.5
31147,1970-01-01 06:13:38.000,31,Walking,22418011452000.0,-0.72,10.61,-2.49
31148,1970-01-01 06:13:38.500,31,Walking,22418531593000.0,1.08,11.11,-2.6
31149,1970-01-01 06:13:39.000,31,Walking,22419011513000.0,-2.03,6.85,-0.95
31150,1970-01-01 06:13:39.500,31,Walking,22419531502000.0,0.89,11.69,-0.27
31151,1970-01-01 06:13:40.000,31,Walking,22420011421000.0,-3.17,4.56,0.42
31152,1970-01-01 06:13:40.500,31,Walking,22420531471000.0,-0.31,8.47,-0.8
31153,1970-01-01 06:13:41.000,31,Walking,22421011604000.0,-0.08,4.9,-1.27
31155,1970-01-01 06:13:42.000,31,Walking,22422011574000.0,-0.76,14.29,-3.15
31156,1970-01-01 06:13:42.500,31,Walking,22422531410000.0,-2.98,9.47,-1.54
31157,1970-01-01 06:13:43.000,31,Walking,22423011452000.0,1.08,11.41,1.08
31158,1970-01-01 06:13:43.500,31,Walking,22423531410000.0,-0.38,9.89,6.82
31159,1970-01-01 06:13:44.000,31,Walking,22424011421000.0,-0.95,8.47,-1.5
31160,1970-01-01 06:13:44.500,31,Walking,22424531502000.0,0.3,7.12,0.34
31161,1970-01-01 06:13:45.000,31,Walking,22425011482000.0,0.57,10.04,-1.14
31162,1970-01-01 06:13:45.500,31,Walking,22425531471000.0,-1.14,16.59,-3.17
31163,1970-01-01 06:13:46.000,31,Walking,22426011452000.0,-3.83,9.11,0.38
31164,1970-01-01 06:13:46.500,31,Walking,22426531471000.0,5.43,14.14,0.42
31165,1970-01-01 06:13:47.000,31,Walking,22427011482000.0,4.79,17.69,9.96
31166,1970-01-01 06:13:47.500,31,Walking,22427542152000.0,-0.8,11.18,-0.5
31167,1970-01-01 06:13:48.000,31,Walking,22428061500000.0,-3.53,3.87,-0.57
31168,1970-01-01 06:13:48.500,31,Walking,22428501594000.0,-0.69,8.69,-0.19
31169,1970-01-01 06:13:49.000,31,Walking,22429061561000.0,-4.44,5.75,2.03
31170,1970-01-01 06:13:49.500,31,Walking,22429501503000.0,-2.87,6.17,-2.22
31171,1970-01-01 06:13:50.000,31,Walking,22430101448000.0,0.27,11.75,-1.69
31172,1970-01-01 06:13:50.500,31,Walking,22430501503000.0,5.75,18.12,6.89
31173,1970-01-01 06:13:51.000,31,Walking,22431061622000.0,0.27,12.11,0.04
31174,1970-01-01 06:13:51.500,31,Walking,22431501503000.0,-2.18,4.82,-1.61
31176,1970-01-01 06:13:52.500,31,Walking,22432501503000.0,-4.67,5.6,0.99
31177,1970-01-01 06:13:53.000,31,Walking,22433061500000.0,0.11,9.3,-1.57
31178,1970-01-01 06:13:53.500,31,Walking,22433501686000.0,2.91,11.65,-0.08
31179,1970-01-01 06:13:54.000,31,Walking,22434061653000.0,-7.12,16.28,3.91
31180,1970-01-01 06:13:54.500,31,Walking,22434501503000.0,-0.69,11.14,0.08
31181,1970-01-01 06:13:55.000,31,Walking,22435061622000.0,0.72,15.36,12.83
31182,1970-01-01 06:13:55.500,31,Walking,22435501503000.0,-0.31,7.67,-0.76
31183,1970-01-01 06:13:56.000,31,Walking,22436031471000.0,-1.12,5.01,-1.57
31184,1970-01-01 06:13:56.500,31,Walking,22436511482000.0,-1.04,8.5,-1.84
31185,1970-01-01 06:13:57.000,31,Walking,22437031654000.0,0.23,11.45,-2.72
31186,1970-01-01 06:13:57.500,31,Walking,22437511482000.0,-2.72,12.11,0.38
31187,1970-01-01 06:13:58.000,31,Walking,22438031502000.0,0.61,11.56,3.57
31188,1970-01-01 06:13:58.500,31,Walking,22438511574000.0,-3.91,3.72,0.15
31189,1970-01-01 06:13:59.000,31,Walking,22439031471000.0,0.0,8.43,-0.93
31190,1970-01-01 06:13:59.500,31,Walking,22439511482000.0,-1.42,5.22,-0.95
31191,1970-01-01 06:14:00.000,31,Walking,22440011421000.0,-0.89,11.11,-3.21
31192,1970-01-01 06:14:00.500,31,Walking,22440531532000.0,0.11,12.83,-2.41
31193,1970-01-01 06:14:01.000,31,Walking,22441011513000.0,-8.47,10.0,4.75
31194,1970-01-01 06:14:01.500,31,Walking,22441531471000.0,2.49,11.56,-0.65
31195,1970-01-01 06:14:02.000,31,Walking,22442011574000.0,0.23,8.54,3.87
31197,1970-01-01 06:14:03.000,31,Walking,22443011452000.0,0.3,5.33,-0.42
31198,1970-01-01 06:14:03.500,31,Walking,22443531502000.0,-0.57,10.0,-1.88
31199,1970-01-01 06:14:04.000,31,Walking,22444011574000.0,-1.76,14.48,-3.38
31200,1970-01-01 06:14:04.500,31,Walking,22444561500000.0,-1.8,6.78,-2.83
31201,1970-01-01 06:14:05.000,31,Walking,22445004188000.0,2.11,11.75,-1.95
31202,1970-01-01 06:14:05.500,31,Walking,22445561500000.0,2.56,13.06,1.14
31203,1970-01-01 06:14:06.000,31,Walking,22446001564000.0,0.23,8.54,-1.54
31204,1970-01-01 06:14:06.500,31,Walking,22446561500000.0,-2.41,3.64,-1.99
31205,1970-01-01 06:14:07.000,31,Walking,22447001961000.0,0.38,8.43,-1.54
31206,1970-01-01 06:14:07.500,31,Walking,22447561500000.0,-5.71,11.14,-2.3
31207,1970-01-01 06:14:08.000,31,Walking,22448002113000.0,-2.3,11.03,1.08
31208,1970-01-01 06:14:08.500,31,Walking,22448561470000.0,4.99,14.41,4.02
31209,1970-01-01 06:14:09.000,31,Walking,22449001839000.0,1.38,14.82,13.17
31210,1970-01-01 06:14:09.500,31,Walking,22449561470000.0,-0.99,9.08,-1.61
31211,1970-01-01 06:14:10.000,31,Walking,22450002144000.0,0.65,5.63,-1.54
31212,1970-01-01 06:14:10.500,31,Walking,22450561622000.0,-0.19,8.54,-0.04
31213,1970-01-01 06:14:11.000,31,Walking,22451001961000.0,0.11,12.15,-2.72
31214,1970-01-01 06:14:11.500,31,Walking,22451531502000.0,-2.72,9.47,-3.21
31215,1970-01-01 06:14:12.000,31,Walking,22452011421000.0,3.3,12.53,0.76
31216,1970-01-01 06:14:12.500,31,Walking,22452531471000.0,6.17,17.67,8.73
31218,1970-01-01 06:14:13.500,31,Walking,22453531380000.0,-0.5,5.67,-1.27
31219,1970-01-01 06:14:14.000,31,Walking,22454012428000.0,-0.19,8.92,0.23
31220,1970-01-01 06:14:14.500,31,Walking,22454511452000.0,-5.79,17.77,-3.53
31221,1970-01-01 06:14:15.000,31,Walking,22455031532000.0,-2.15,5.28,-1.8
31222,1970-01-01 06:14:15.500,31,Walking,22455511543000.0,3.02,14.18,0.04
31223,1970-01-01 06:14:16.000,31,Walking,22456031563000.0,4.94,15.17,2.37
31224,1970-01-01 06:14:16.500,31,Walking,22456511513000.0,0.38,8.85,-0.57
31225,1970-01-01 06:14:17.000,31,Walking,22457032997000.0,0.8,6.05,-1.33
31226,1970-01-01 06:14:17.500,31,Walking,22457511513000.0,-0.15,9.11,-0.61
31227,1970-01-01 06:14:18.000,31,Walking,22458031471000.0,-1.5,14.67,-3.02
31228,1970-01-01 06:14:18.500,31,Walking,22458511513000.0,-4.33,13.1,3.95
31229,1970-01-01 06:14:19.000,31,Walking,22459031624000.0,2.79,12.45,-0.53
31230,1970-01-01 06:14:19.500,31,Walking,22459511482000.0,-3.38,7.44,5.43
31231,1970-01-01 06:14:20.000,31,Walking,22460031471000.0,-0.5,7.93,-0.46
31232,1970-01-01 06:14:20.500,31,Walking,22460511513000.0,-1.88,5.05,-0.04
31233,1970-01-01 06:14:21.000,31,Walking,22461031471000.0,0.99,9.66,-0.42
31234,1970-01-01 06:14:21.500,31,Walking,22461511574000.0,1.31,10.92,-2.11
31235,1970-01-01 06:14:22.000,31,Walking,22462031471000.0,-3.53,14.63,3.3
31236,1970-01-01 06:14:22.500,31,Walking,22462511604000.0,0.76,11.3,2.22
31237,1970-01-01 06:14:23.000,31,Walking,22463031502000.0,-4.33,4.99,0.95
31239,1970-01-01 06:14:24.000,31,Walking,22464001686000.0,-6.85,8.43,-0.8
31240,1970-01-01 06:14:24.500,31,Walking,22464561653000.0,-3.06,10.61,-3.02
31241,1970-01-01 06:14:25.000,31,Walking,22465002052000.0,2.79,13.48,0.65
31242,1970-01-01 06:14:25.500,31,Walking,22465561500000.0,-2.37,5.52,-0.42
31243,1970-01-01 06:14:26.000,31,Walking,22466001533000.0,-0.08,9.72,-0.11
31244,1970-01-01 06:14:26.500,31,Walking,22466561500000.0,-2.6,5.28,-1.57
31245,1970-01-01 06:14:27.000,31,Walking,22467001778000.0,-0.93,8.12,-0.61
31246,1970-01-01 06:14:27.500,31,Walking,22467561500000.0,-5.79,13.18,-3.76
31247,1970-01-01 06:14:28.000,31,Walking,22468001839000.0,-1.73,14.44,-2.15
31248,1970-01-01 06:14:28.500,31,Walking,22468561470000.0,3.34,12.45,-1.65
31249,1970-01-01 06:14:29.000,31,Walking,22469001869000.0,-3.64,2.87,0.15
31250,1970-01-01 06:14:29.500,31,Walking,22469561561000.0,-0.61,8.81,-0.76
31251,1970-01-01 06:14:30.000,31,Walking,22470001655000.0,-4.94,6.89,-0.19
31252,1970-01-01 06:14:30.500,31,Walking,22470561470000.0,0.0,10.27,-1.23
31253,1970-01-01 06:14:31.000,31,Walking,22471001778000.0,3.36,15.75,2.07
31254,1970-01-01 06:14:31.500,31,Walking,22471561470000.0,-2.87,10.0,0.72
31255,1970-01-01 06:14:32.000,31,Walking,22472001533000.0,-1.04,9.34,-0.8
31256,1970-01-01 06:14:32.500,31,Walking,22472561470000.0,-4.33,3.79,0.84
31257,1970-01-01 06:14:33.000,31,Walking,22473011421000.0,-0.23,9.77,1.04
31258,1970-01-01 06:14:33.500,31,Walking,22473501503000.0,-1.38,15.17,-3.21
31260,1970-01-01 06:14:34.500,31,Walking,22474501564000.0,0.95,11.3,0.76
31261,1970-01-01 06:14:35.000,31,Walking,22475061470000.0,6.02,14.9,8.77
31262,1970-01-01 06:14:35.500,31,Walking,22475501259000.0,-0.08,7.59,-0.42
31263,1970-01-01 06:14:36.000,31,Walking,22476061500000.0,1.92,5.24,-0.76
31264,1970-01-01 06:14:36.500,31,Walking,22476501472000.0,-1.65,11.22,-2.37
31265,1970-01-01 06:14:37.000,31,Walking,22477061561000.0,1.27,10.73,-1.69
31266,1970-01-01 06:14:37.500,31,Walking,22477501564000.0,4.02,15.51,1.73
31267,1970-01-01 06:14:38.000,31,Walking,22478061592000.0,0.23,11.37,0.46
31268,1970-01-01 06:14:38.500,31,Walking,22478501655000.0,-2.07,4.86,-0.76
31269,1970-01-01 06:14:39.000,31,Walking,22479061470000.0,-0.53,7.63,-0.72
31270,1970-01-01 06:14:39.500,31,Walking,22479501472000.0,-7.01,10.42,-1.99
31271,1970-01-01 06:14:40.000,31,Walking,22480061500000.0,-2.64,11.84,-2.64
31272,1970-01-01 06:14:40.500,31,Walking,22480501472000.0,5.05,16.13,2.64
31273,1970-01-01 06:14:41.000,31,Walking,22481061470000.0,-5.48,13.59,4.82
31274,1970-01-01 06:14:41.500,31,Walking,22481501472000.0,0.11,10.19,-0.72
31275,1970-01-01 06:14:42.000,31,Walking,22482061622000.0,-2.07,4.75,1.84
31276,1970-01-01 06:14:42.500,31,Walking,22482501655000.0,-1.42,9.43,-0.93
31277,1970-01-01 06:14:43.000,31,Walking,22483061409000.0,-0.72,4.82,-1.8
31278,1970-01-01 06:14:43.500,31,Walking,22483501503000.0,-3.45,9.47,-3.45
31279,1970-01-01 06:14:44.000,31,Walking,22484061470000.0,-1.8,17.43,-3.38
31281,1970-01-01 06:14:45.000,31,Walking,22485061592000.0,3.02,12.45,-0.31
31282,1970-01-01 06:14:45.500,31,Walking,22485501503000.0,-3.64,4.06,0.34
31283,1970-01-01 06:14:46.000,31,Walking,22486061470000.0,0.3,8.58,-0.84
31284,1970-01-01 06:14:46.500,31,Walking,22486501503000.0,-1.38,5.33,-1.76
31285,1970-01-01 06:14:47.000,31,Walking,22487061592000.0,-0.34,8.31,-0.76
31286,1970-01-01 06:14:47.500,31,Walking,22487501594000.0,-0.27,12.98,-3.21
31287,1970-01-01 06:14:48.000,31,Walking,22488061500000.0,-3.45,4.1,0.15
31288,1970-01-01 06:14:48.500,31,Walking,22488511482000.0,2.14,11.96,2.68
31289,1970-01-01 06:14:49.000,31,Walking,22489031471000.0,-0.11,13.44,10.61
31290,1970-01-01 06:14:49.500,31,Walking,22489512153000.0,0.15,7.89,-0.27
31291,1970-01-01 06:14:50.000,31,Walking,22490031593000.0,-0.04,5.24,-1.95
31292,1970-01-01 06:14:50.500,31,Walking,22490511452000.0,-1.57,11.22,-3.38
31293,1970-01-01 06:14:51.000,31,Walking,22491031441000.0,0.27,11.37,-0.95
31294,1970-01-01 06:14:51.500,31,Walking,22491511482000.0,-1.95,6.09,-1.65
31295,1970-01-01 06:14:52.000,31,Walking,22492031471000.0,0.11,10.57,-0.76
31296,1970-01-01 06:14:52.500,31,Walking,22492511482000.0,-3.99,3.72,-0.31
31297,1970-01-01 06:14:53.000,31,Walking,22493031563000.0,-0.38,7.93,-0.27
31298,1970-01-01 06:14:53.500,31,Walking,22493511482000.0,-3.15,6.24,1.18
31299,1970-01-01 06:14:54.000,31,Walking,22494031471000.0,-2.6,9.62,-3.53
31300,1970-01-01 06:14:54.500,31,Walking,22494511543000.0,3.36,13.21,5.48
31302,1970-01-01 06:14:55.500,31,Walking,22495511482000.0,0.04,9.34,-0.46
31303,1970-01-01 06:14:56.000,31,Walking,22496031471000.0,-1.8,4.06,-1.73
31304,1970-01-01 06:14:56.500,31,Walking,22496511543000.0,-1.69,7.27,-1.04
31305,1970-01-01 06:14:57.000,31,Walking,22497031502000.0,-7.89,12.68,-3.21
31306,1970-01-01 06:14:57.500,31,Walking,22497511482000.0,-2.87,5.9,-2.15
31307,1970-01-01 06:14:58.000,31,Walking,22498031593000.0,5.13,15.89,-1.14
31308,1970-01-01 06:14:58.500,31,Walking,22498511482000.0,3.95,14.98,7.01
31309,1970-01-01 06:14:59.000,31,Walking,22499031441000.0,-1.18,9.89,2.22
31310,1970-01-01 06:14:59.500,31,Walking,22499511452000.0,-1.04,5.83,-1.8
31311,1970-01-01 06:15:00.000,31,Walking,22500031471000.0,-0.5,8.77,-0.89
31312,1970-01-01 06:15:00.500,31,Walking,22500511574000.0,-5.67,13.06,-4.14
31313,1970-01-01 06:15:01.000,31,Walking,22501031471000.0,-2.68,6.66,-2.6
31314,1970-01-01 06:15:01.500,31,Walking,22501511452000.0,3.34,14.02,1.31
31315,1970-01-01 06:15:02.000,31,Walking,22502031471000.0,5.2,13.82,3.26
31316,1970-01-01 06:15:02.500,31,Walking,22502512062000.0,-0.04,9.19,2.11
31317,1970-01-01 06:15:03.000,31,Walking,22503061500000.0,-0.61,6.13,-0.61
31318,1970-01-01 06:15:03.500,31,Walking,22503501625000.0,-0.93,9.19,-1.76
31319,1970-01-01 06:15:04.000,31,Walking,22504061592000.0,-4.29,16.32,-4.14
31320,1970-01-01 06:15:04.500,31,Walking,22504501503000.0,0.15,9.11,-1.69
31321,1970-01-01 06:15:05.000,31,Walking,22505061500000.0,1.69,10.42,-1.42
31323,1970-01-01 06:15:06.000,31,Walking,22506061470000.0,-0.34,7.93,-0.34
31324,1970-01-01 06:15:06.500,31,Walking,22506501533000.0,-6.51,13.72,-4.14
31325,1970-01-01 06:15:07.000,31,Walking,22507021492000.0,-1.69,3.64,-1.61
31326,1970-01-01 06:15:07.500,31,Walking,22507531593000.0,2.41,14.33,5.33
31327,1970-01-01 06:15:08.000,31,Walking,22508011482000.0,1.84,11.92,1.46
31328,1970-01-01 06:15:08.500,31,Walking,22508531563000.0,-2.22,9.38,1.5
31329,1970-01-01 06:15:09.000,31,Walking,22509011482000.0,-1.65,5.63,-1.18
31330,1970-01-01 06:15:09.500,31,Walking,22509531624000.0,-0.99,9.77,-1.33
31331,1970-01-01 06:15:10.000,31,Walking,22510011452000.0,-6.02,15.28,-4.37
31332,1970-01-01 06:15:10.500,31,Walking,22510531471000.0,-1.12,2.98,-2.6
31333,1970-01-01 06:15:11.000,31,Walking,22511011452000.0,3.26,12.68,-0.46
31334,1970-01-01 06:15:11.500,31,Walking,22511563026000.0,5.01,13.87,2.37
31335,1970-01-01 06:15:12.000,31,Walking,22512001533000.0,0.38,9.23,-0.65
31336,1970-01-01 06:15:12.500,31,Walking,22512562050000.0,-0.04,5.63,-0.76
31337,1970-01-01 06:15:13.000,31,Walking,22513001900000.0,-0.76,9.51,-1.8
31338,1970-01-01 06:15:13.500,31,Walking,22513562019000.0,-4.99,17.05,-3.83
31339,1970-01-01 06:15:14.000,31,Walking,22514001564000.0,-6.02,17.43,4.67
31340,1970-01-01 06:15:14.500,31,Walking,22514561470000.0,5.18,16.04,2.03
31341,1970-01-01 06:15:15.000,31,Walking,22515001716000.0,1.65,12.91,10.72
31342,1970-01-01 06:15:15.500,31,Walking,22515561470000.0,0.08,8.54,0.08
31344,1970-01-01 06:15:16.500,31,Walking,22516561745000.0,-0.19,9.23,0.04
31345,1970-01-01 06:15:17.000,31,Walking,22517001869000.0,0.76,10.5,-1.92
31346,1970-01-01 06:15:17.500,31,Walking,22517561470000.0,-3.26,12.95,0.53
31347,1970-01-01 06:15:18.000,31,Walking,22518001533000.0,-0.93,10.88,-0.23
31348,1970-01-01 06:15:18.500,31,Walking,22518561561000.0,-2.96,8.2,6.47
31349,1970-01-01 06:15:19.000,31,Walking,22519001869000.0,-1.23,7.89,-1.12
31350,1970-01-01 06:15:19.500,31,Walking,22519561500000.0,-1.14,3.99,-2.56
31351,1970-01-01 06:15:20.000,31,Walking,22520001625000.0,-3.53,9.53,-2.76
31352,1970-01-01 06:15:20.500,31,Walking,22520561500000.0,0.46,11.14,-2.03
31353,1970-01-01 06:15:21.000,31,Walking,22521001900000.0,-0.95,6.32,0.27
31354,1970-01-01 06:15:21.500,31,Walking,22521561500000.0,1.69,11.3,-1.54
31355,1970-01-01 06:15:22.000,31,Walking,22522001503000.0,-2.98,2.96,-2.3
31356,1970-01-01 06:15:22.500,31,Walking,22522561470000.0,0.27,8.69,-0.53
31357,1970-01-01 06:15:23.000,31,Walking,22523001778000.0,-2.3,5.71,0.3
31358,1970-01-01 06:15:23.500,31,Walking,22523561470000.0,-0.04,8.77,-0.08
31359,1970-01-01 06:15:24.000,31,Walking,22524001594000.0,1.12,11.03,-1.84
31360,1970-01-01 06:15:24.500,31,Walking,22524561500000.0,-2.26,11.5,-3.38
31361,1970-01-01 06:15:25.000,31,Walking,22525001961000.0,0.19,11.3,2.68
31362,1970-01-01 06:15:25.500,31,Walking,22525561470000.0,3.26,17.39,14.71
31363,1970-01-01 06:15:26.000,31,Walking,22526001533000.0,-0.38,7.93,-0.31
31365,1970-01-01 06:15:27.000,31,Walking,22527001747000.0,-1.73,10.31,-2.26
31366,1970-01-01 06:15:27.500,31,Walking,22527561684000.0,-6.32,15.4,-4.44
31367,1970-01-01 06:15:28.000,31,Walking,22528001503000.0,-8.28,15.64,2.22
31368,1970-01-01 06:15:28.500,31,Walking,22528521339000.0,2.45,12.18,-1.14
31369,1970-01-01 06:15:29.000,31,Walking,22529001839000.0,0.0,12.03,9.19
31370,1970-01-01 06:15:29.500,31,Walking,22529561470000.0,-0.61,9.0,-1.04
31371,1970-01-01 06:15:30.000,31,Walking,22530002083000.0,0.69,5.67,-1.95
31372,1970-01-01 06:15:30.500,31,Walking,22530561439000.0,-0.27,9.7,-1.23
31373,1970-01-01 06:15:31.000,31,Walking,22531001930000.0,-2.18,16.36,-3.6
31374,1970-01-01 06:15:31.500,31,Walking,22531561500000.0,-3.45,8.35,-3.87
31375,1970-01-01 06:15:32.000,31,Walking,22532061470000.0,1.23,13.33,2.75
31376,1970-01-01 06:15:32.500,31,Walking,22532501594000.0,0.04,13.21,10.42
31377,1970-01-01 06:15:33.000,31,Walking,22533061500000.0,-0.5,8.73,-1.08
31378,1970-01-01 06:15:33.500,31,Walking,22533501716000.0,-0.11,4.02,-2.41
31379,1970-01-01 06:15:34.000,31,Walking,22534061531000.0,-0.93,9.51,-1.31
31380,1970-01-01 06:15:34.500,31,Walking,22534501594000.0,-2.03,18.62,-3.49
31381,1970-01-01 06:15:35.000,31,Walking,22535061470000.0,-3.38,7.46,-2.56
31382,1970-01-01 06:15:35.500,31,Walking,22535501594000.0,2.53,12.18,-1.5
31383,1970-01-01 06:15:36.000,31,Walking,22536061317000.0,2.96,13.29,2.87
31384,1970-01-01 06:15:36.500,31,Walking,22536501594000.0,0.72,8.89,-0.53
31386,1970-01-01 06:15:37.500,31,Walking,22537511452000.0,-0.38,9.77,-1.33
31387,1970-01-01 06:15:38.000,31,Walking,22538031471000.0,-4.1,17.43,-4.71
31388,1970-01-01 06:15:38.500,31,Walking,22538511421000.0,-4.14,5.71,-0.15
31389,1970-01-01 06:15:39.000,31,Walking,22539031532000.0,3.11,12.68,-0.72
31390,1970-01-01 06:15:39.500,31,Walking,22539511421000.0,-0.65,11.11,7.4
31391,1970-01-01 06:15:40.000,31,Walking,22540031471000.0,0.0,9.0,-0.38
31392,1970-01-01 06:15:40.500,31,Walking,22540511574000.0,-0.93,4.4,-1.8
31393,1970-01-01 06:15:41.000,31,Walking,22541031471000.0,-2.64,12.45,-2.83
31394,1970-01-01 06:15:41.500,31,Walking,22541511452000.0,0.23,11.37,-0.53
31395,1970-01-01 06:15:42.000,31,Walking,22542031471000.0,-2.76,4.99,0.61
31396,1970-01-01 06:15:42.500,31,Walking,22542511452000.0,-1.46,10.38,-0.42
31397,1970-01-01 06:15:43.000,31,Walking,22543031471000.0,-2.98,3.21,-1.08
31398,1970-01-01 06:15:43.500,31,Walking,22543511452000.0,-1.88,7.27,-1.46
31399,1970-01-01 06:15:44.000,31,Walking,22544031471000.0,-2.45,3.76,-0.08
31400,1970-01-01 06:15:44.500,31,Walking,22544511543000.0,-2.41,7.01,-1.95
31401,1970-01-01 06:15:45.000,31,Walking,22545031471000.0,1.69,12.15,0.84
31402,1970-01-01 06:15:45.500,31,Walking,22545511452000.0,-3.49,8.66,-4.9
31403,1970-01-01 06:15:46.000,31,Walking,22546031471000.0,-1.31,10.76,-1.42
31404,1970-01-01 06:15:46.500,31,Walking,22546511452000.0,-3.83,3.76,-1.46
31405,1970-01-01 06:15:47.000,31,Walking,22547031502000.0,-0.99,7.86,-0.27
31407,1970-01-01 06:15:48.000,31,Walking,22548031471000.0,-3.53,9.15,-3.34
31408,1970-01-01 06:15:48.500,31,Walking,22548511909000.0,3.95,15.47,4.14
31409,1970-01-01 06:15:49.000,31,Walking,22549031471000.0,2.56,13.48,2.79
31410,1970-01-01 06:15:49.500,31,Walking,22549511452000.0,0.0,8.43,-0.34
31411,1970-01-01 06:15:50.000,31,Walking,22550031471000.0,-2.41,4.21,-2.37
31412,1970-01-01 06:15:50.500,31,Walking,22550511452000.0,-1.14,8.96,-1.69
31413,1970-01-01 06:15:51.000,31,Walking,22551031471000.0,-5.98,8.69,-3.21
31414,1970-01-01 06:15:51.500,31,Walking,22551511421000.0,-2.91,5.33,-1.69
31415,1970-01-01 06:15:52.000,31,Walking,22552031532000.0,0.89,10.65,0.89
31416,1970-01-01 06:15:52.500,31,Walking,22552511482000.0,-6.63,12.49,4.59
31417,1970-01-01 06:15:53.000,31,Walking,22553031471000.0,2.11,11.8,-1.08
31418,1970-01-01 06:15:53.500,31,Walking,22553511482000.0,-1.42,9.11,6.85
31419,1970-01-01 06:15:54.000,31,Walking,22554031471000.0,0.11,9.43,0.19
